transaction_id,customer_id,date,type,category,amount,merchant,location,payment_method
PS001-202606-028,PS001,2026-06-29,debit,Bills,1181.65,Electricity / mobile,Ahmedabad,UPI
PS001-202606-029,PS001,2026-06-03,debit,Rent,10044,Monthly rent,Ahmedabad,NEFT
PS001-202606-030,PS001,2026-06-03,debit,Education,810,Learning centre,Ahmedabad,UPI
PS001-202606-031,PS001,2026-06-02,debit,Healthcare,810,Pharmacy,Ahmedabad,UPI
PS001-202606-032,PS001,2026-06-03,debit,Entertainment,469.84,Cinema / streaming,Ahmedabad,UPI
PS001-202606-033,PS001,2026-06-16,debit,Entertainment,514.49,Cinema / streaming,Ahmedabad,UPI
PS001-202606-034,PS001,2026-06-30,debit,Entertainment,473.67,Cinema / streaming,Ahmedabad,UPI
PS001-202606-035,PS001,2026-06-02,debit,Investment,1944,Recurring investment,Ahmedabad,UPI
PS001-202606-036,PS001,2026-06-02,debit,UPI Transfer,603.67,Household transfer,Ahmedabad,UPI
PS001-202606-037,PS001,2026-06-30,debit,UPI Transfer,854.33,Household transfer,Ahmedabad,UPI
PS001-202606-038,PS001,2026-06-03,debit,Other,263.38,Everyday purchase,Ahmedabad,UPI
PS001-202606-039,PS001,2026-06-29,debit,Other,384.62,Everyday purchase,Ahmedabad,UPI
PS001-202606-040,PS001,2026-06-05,debit,EMI,12000,Scheduled loan EMI,Ahmedabad,Auto debit
PS001-202607-001,PS001,2026-07-01,credit,Salary,75000,Monthly salary,Ahmedabad,NEFT
PS001-202607-002,PS001,2026-07-03,debit,Food,561.32,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-003,PS001,2026-07-05,debit,Food,335.03,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-004,PS001,2026-07-08,debit,Food,475.84,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-005,PS001,2026-07-10,debit,Food,523.98,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-006,PS001,2026-07-13,debit,Food,384.38,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-007,PS001,2026-07-14,debit,Food,579.78,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-008,PS001,2026-07-17,debit,Food,473.66,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-009,PS001,2026-07-20,debit,Food,326.19,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-010,PS001,2026-07-23,debit,Food,408.79,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-011,PS001,2026-07-24,debit,Food,482.74,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-012,PS001,2026-07-28,debit,Food,402.06,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-013,PS001,2026-07-31,debit,Food,388.23,Swiggy / local groceries,Ahmedabad,UPI
PS001-202607-014,PS001,2026-07-02,debit,Shopping,739.16,Amazon / local retail,Ahmedabad,UPI
PS001-202607-015,PS001,2026-07-11,debit,Shopping,1284.13,Amazon / local retail,Ahmedabad,UPI
PS001-202607-016,PS001,2026-07-21,debit,Shopping,781.96,Amazon / local retail,Ahmedabad,UPI
PS001-202607-017,PS001,2026-07-31,debit,Shopping,965.75,Amazon / local retail,Ahmedabad,UPI
PS001-202607-018,PS001,2026-07-02,debit,Transport,358.71,Metro / fuel,Ahmedabad,UPI
PS001-202607-019,PS001,2026-07-06,debit,Transport,265.06,Metro / fuel,Ahmedabad,UPI
PS001-202607-020,PS001,2026-07-10,debit,Transport,313.69,Metro / fuel,Ahmedabad,UPI
PS001-202607-021,PS001,2026-07-14,debit,Transport,262.97,Metro / fuel,Ahmedabad,UPI
PS001-202607-022,PS001,2026-07-19,debit,Transport,298.82,Metro / fuel,Ahmedabad,UPI
PS001-202607-023,PS001,2026-07-22,debit,Transport,319.68,Metro / fuel,Ahmedabad,UPI
PS001-202607-024,PS001,2026-07-27,debit,Transport,381.79,Metro / fuel,Ahmedabad,UPI
PS001-202607-025,PS001,2026-07-30,debit,Transport,313.28,Metro / fuel,Ahmedabad,UPI
PS001-202607-026,PS001,2026-07-02,debit,Bills,980.77,Electricity / mobile,Ahmedabad,UPI
PS001-202607-027,PS001,2026-07-16,debit,Bills,863.56,Electricity / mobile,Ahmedabad,UPI
PS001-202607-028,PS001,2026-07-31,debit,Bills,1297.67,Electricity / mobile,Ahmedabad,UPI
PS001-202607-029,PS001,2026-07-02,debit,Rent,9742,Monthly rent,Ahmedabad,NEFT
PS001-202607-030,PS001,2026-07-02,debit,Education,786,Learning centre,Ahmedabad,UPI
PS001-202607-031,PS001,2026-07-03,debit,Healthcare,786,Pharmacy,Ahmedabad,UPI
PS001-202607-032,PS001,2026-07-02,debit,Entertainment,500.54,Cinema / streaming,Ahmedabad,UPI
PS001-202607-033,PS001,2026-07-17,debit,Entertainment,434.18,Cinema / streaming,Ahmedabad,UPI
PS001-202607-034,PS001,2026-07-30,debit,Entertainment,479.28,Cinema / streaming,Ahmedabad,UPI
PS001-202607-035,PS001,2026-07-03,debit,Investment,1886,Recurring investment,Ahmedabad,UPI
PS001-202607-036,PS001,2026-07-02,debit,UPI Transfer,711.91,Household transfer,Ahmedabad,UPI
PS001-202607-037,PS001,2026-07-31,debit,UPI Transfer,702.09,Household transfer,Ahmedabad,UPI
PS001-202607-038,PS001,2026-07-03,debit,Other,313.65,Everyday purchase,Ahmedabad,UPI
PS001-202607-039,PS001,2026-07-31,debit,Other,314.35,Everyday purchase,Ahmedabad,UPI
PS001-202607-040,PS001,2026-07-05,debit,EMI,12000,Scheduled loan EMI,Ahmedabad,Auto debit
PS001-202608-001,PS001,2026-08-01,credit,Salary,75000,Monthly salary,Ahmedabad,NEFT
PS001-202608-002,PS001,2026-08-03,debit,Food,317.01,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-003,PS001,2026-08-05,debit,Food,423.68,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-004,PS001,2026-08-07,debit,Food,477.16,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-005,PS001,2026-08-10,debit,Food,409.52,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-006,PS001,2026-08-13,debit,Food,440.67,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-007,PS001,2026-08-15,debit,Food,365.39,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-008,PS001,2026-08-18,debit,Food,462.98,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-009,PS001,2026-08-19,debit,Food,568.53,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-010,PS001,2026-08-22,debit,Food,434.43,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-011,PS001,2026-08-25,debit,Food,359.08,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-012,PS001,2026-08-28,debit,Food,388.78,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-013,PS001,2026-08-31,debit,Food,528.77,Swiggy / local groceries,Ahmedabad,UPI
PS001-202608-014,PS001,2026-08-02,debit,Shopping,950.1,Amazon / local retail,Ahmedabad,UPI
PS001-202608-015,PS001,2026-08-11,debit,Shopping,809.24,Amazon / local retail,Ahmedabad,UPI
PS001-202608-016,PS001,2026-08-21,debit,Shopping,764.69,Amazon / local retail,Ahmedabad,UPI
PS001-202608-017,PS001,2026-08-30,debit,Shopping,1129.97,Amazon / local retail,Ahmedabad,UPI
PS001-202608-018,PS001,2026-08-02,debit,Transport,263.55,Metro / fuel,Ahmedabad,UPI
PS001-202608-019,PS001,2026-08-07,debit,Transport,324.19,Metro / fuel,Ahmedabad,UPI
PS001-202608-020,PS001,2026-08-11,debit,Transport,265.77,Metro / fuel,Ahmedabad,UPI
PS001-202608-021,PS001,2026-08-15,debit,Transport,420.99,Metro / fuel,Ahmedabad,UPI
PS001-202608-022,PS001,2026-08-18,debit,Transport,334.17,Metro / fuel,Ahmedabad,UPI
PS001-202608-023,PS001,2026-08-23,debit,Transport,239.13,Metro / fuel,Ahmedabad,UPI
PS001-202608-024,PS001,2026-08-27,debit,Transport,276.73,Metro / fuel,Ahmedabad,UPI
PS001-202608-025,PS001,2026-08-31,debit,Transport,311.47,Metro / fuel,Ahmedabad,UPI
PS001-202608-026,PS001,2026-08-02,debit,Bills,1220.0,Electricity / mobile,Ahmedabad,UPI
PS001-202608-027,PS001,2026-08-17,debit,Bills,1022.6,Electricity / mobile,Ahmedabad,UPI
PS001-202608-028,PS001,2026-08-31,debit,Bills,802.4,Electricity / mobile,Ahmedabad,UPI
PS001-202608-029,PS001,2026-08-02,debit,Rent,9440,Monthly rent,Ahmedabad,NEFT
PS001-202608-030,PS001,2026-08-03,debit,Education,761,Learning centre,Ahmedabad,UPI
PS001-202608-031,PS001,2026-08-03,debit,Healthcare,761,Pharmacy,Ahmedabad,UPI
PS001-202608-032,PS001,2026-08-03,debit,Entertainment,525.13,Cinema / streaming,Ahmedabad,UPI
PS001-202608-033,PS001,2026-08-16,debit,Entertainment,380.46,Cinema / streaming,Ahmedabad,UPI
PS001-202608-034,PS001,2026-08-30,debit,Entertainment,464.41,Cinema / streaming,Ahmedabad,UPI
PS001-202608-035,PS001,2026-08-02,debit,Investment,1827,Recurring investment,Ahmedabad,UPI
PS001-202608-036,PS001,2026-08-02,debit,UPI Transfer,594.64,Household transfer,Ahmedabad,UPI
PS001-202608-037,PS001,2026-08-31,debit,UPI Transfer,775.36,Household transfer,Ahmedabad,UPI
PS001-202608-038,PS001,2026-08-02,debit,Other,352.1,Everyday purchase,Ahmedabad,UPI
PS001-202608-039,PS001,2026-08-30,debit,Other,256.9,Everyday purchase,Ahmedabad,UPI
PS001-202608-040,PS001,2026-08-05,debit,EMI,12000,Scheduled loan EMI,Ahmedabad,Auto debit
PS002-202512-001,PS002,2025-12-01,credit,Salary,65000,Monthly salary,Surat,NEFT
PS002-202512-002,PS002,2025-12-02,debit,Food,489.68,Swiggy / local groceries,Surat,UPI
PS002-202512-003,PS002,2025-12-04,debit,Food,432.93,Swiggy / local groceries,Surat,UPI
PS002-202512-004,PS002,2025-12-07,debit,Food,384.36,Swiggy / local groceries,Surat,UPI
PS002-202512-005,PS002,2025-12-09,debit,Food,491.99,Swiggy / local groceries,Surat,UPI
PS002-202512-006,PS002,2025-12-13,debit,Food,685.11,Swiggy / local groceries,Surat,UPI
PS002-202512-007,PS002,2025-12-15,debit,Food,586.67,Swiggy / local groceries,Surat,UPI
PS002-202512-008,PS002,2025-12-17,debit,Food,435.82,Swiggy / local groceries,Surat,UPI
PS002-202512-009,PS002,2025-12-20,debit,Food,575.81,Swiggy / local groceries,Surat,UPI
PS002-202512-010,PS002,2025-12-22,debit,Food,489.84,Swiggy / local groceries,Surat,UPI
PS002-202512-011,PS002,2025-12-25,debit,Food,375.59,Swiggy / local groceries,Surat,UPI
PS002-202512-012,PS002,2025-12-28,debit,Food,667.76,Swiggy / local groceries,Surat,UPI
PS002-202512-013,PS002,2025-12-30,debit,Food,572.44,Swiggy / local groceries,Surat,UPI
PS002-202512-014,PS002,2025-12-02,debit,Shopping,1107.81,Amazon / local retail,Surat,UPI
PS002-202512-015,PS002,2025-12-12,debit,Shopping,899.98,Amazon / local retail,Surat,UPI
PS002-202512-016,PS002,2025-12-20,debit,Shopping,1045.51,Amazon / local retail,Surat,UPI
PS002-202512-017,PS002,2025-12-30,debit,Shopping,1314.7,Amazon / local retail,Surat,UPI
PS002-202512-018,PS002,2025-12-03,debit,Transport,356.17,Metro / fuel,Surat,UPI
PS002-202512-019,PS002,2025-12-06,debit,Transport,334.06,Metro / fuel,Surat,UPI
PS002-202512-020,PS002,2025-12-11,debit,Transport,273.98,Metro / fuel,Surat,UPI
PS002-202512-021,PS002,2025-12-14,debit,Transport,436.97,Metro / fuel,Surat,UPI
PS002-202512-022,PS002,2025-12-18,debit,Transport,428.52,Metro / fuel,Surat,UPI
PS002-202512-023,PS002,2025-12-22,debit,Transport,392.65,Metro / fuel,Surat,UPI
PS002-202512-024,PS002,2025-12-27,debit,Transport,337.81,Metro / fuel,Surat,UPI
PS002-202512-025,PS002,2025-12-30,debit,Transport,351.84,Metro / fuel,Surat,UPI
PS002-202512-026,PS002,2025-12-03,debit,Bills,1230.34,Electricity / mobile,Surat,UPI
PS002-202512-027,PS002,2025-12-17,debit,Bills,1229.57,Electricity / mobile,Surat,UPI
PS002-202512-028,PS002,2025-12-30,debit,Bills,1180.09,Electricity / mobile,Surat,UPI
PS002-202512-029,PS002,2025-12-03,debit,Rent,11284,Monthly rent,Surat,NEFT
PS002-202512-030,PS002,2025-12-03,debit,Education,910,Learning centre,Surat,UPI
PS002-202512-031,PS002,2025-12-02,debit,Healthcare,910,Pharmacy,Surat,UPI
PS002-202512-032,PS002,2025-12-03,debit,Entertainment,574.24,Cinema / streaming,Surat,UPI
PS002-202512-033,PS002,2025-12-16,debit,Entertainment,507.86,Cinema / streaming,Surat,UPI
PS002-202512-034,PS002,2025-12-30,debit,Entertainment,555.9,Cinema / streaming,Surat,UPI
PS002-202512-035,PS002,2025-12-02,debit,Investment,2184,Recurring investment,Surat,UPI
PS002-202512-036,PS002,2025-12-03,debit,UPI Transfer,876.51,Household transfer,Surat,UPI
PS002-202512-037,PS002,2025-12-31,debit,UPI Transfer,761.49,Household transfer,Surat,UPI
PS002-202512-038,PS002,2025-12-02,debit,Other,390.46,Everyday purchase,Surat,UPI
PS002-202512-039,PS002,2025-12-31,debit,Other,337.54,Everyday purchase,Surat,UPI
PS002-202512-040,PS002,2025-12-05,debit,EMI,8000,Scheduled loan EMI,Surat,Auto debit
PS002-202601-001,PS002,2026-01-01,credit,Salary,65000,Monthly salary,Surat,NEFT
PS002-202601-002,PS002,2026-01-03,debit,Food,553.4,Swiggy / local groceries,Surat,UPI
PS002-202601-003,PS002,2026-01-05,debit,Food,340.06,Swiggy / local groceries,Surat,UPI
PS002-202601-004,PS002,2026-01-07,debit,Food,530.53,Swiggy / local groceries,Surat,UPI
PS002-202601-005,PS002,2026-01-09,debit,Food,414.87,Swiggy / local groceries,Surat,UPI
PS002-202601-006,PS002,2026-01-12,debit,Food,536.0,Swiggy / local groceries,Surat,UPI
PS002-202601-007,PS002,2026-01-15,debit,Food,510.44,Swiggy / local groceries,Surat,UPI
PS002-202601-008,PS002,2026-01-17,debit,Food,555.07,Swiggy / local groceries,Surat,UPI
PS002-202601-009,PS002,2026-01-19,debit,Food,507.55,Swiggy / local groceries,Surat,UPI
PS002-202601-010,PS002,2026-01-23,debit,Food,550.08,Swiggy / local groceries,Surat,UPI
PS002-202601-011,PS002,2026-01-24,debit,Food,578.62,Swiggy / local groceries,Surat,UPI
PS002-202601-012,PS002,2026-01-27,debit,Food,579.08,Swiggy / local groceries,Surat,UPI
PS002-202601-013,PS002,2026-01-30,debit,Food,532.3,Swiggy / local groceries,Surat,UPI
PS002-202601-014,PS002,2026-01-02,debit,Shopping,794.81,Amazon / local retail,Surat,UPI
PS002-202601-015,PS002,2026-01-12,debit,Shopping,1156.96,Amazon / local retail,Surat,UPI
PS002-202601-016,PS002,2026-01-20,debit,Shopping,1061.81,Amazon / local retail,Surat,UPI
PS002-202601-017,PS002,2026-01-30,debit,Shopping,1354.42,Amazon / local retail,Surat,UPI
PS002-202601-018,PS002,2026-01-03,debit,Transport,413.33,Metro / fuel,Surat,UPI
PS002-202601-019,PS002,2026-01-07,debit,Transport,412.29,Metro / fuel,Surat,UPI
PS002-202601-020,PS002,2026-01-10,debit,Transport,385.52,Metro / fuel,Surat,UPI
PS002-202601-021,PS002,2026-01-14,debit,Transport,334.28,Metro / fuel,Surat,UPI
PS002-202601-022,PS002,2026-01-18,debit,Transport,343.38,Metro / fuel,Surat,UPI
PS002-202601-023,PS002,2026-01-23,debit,Transport,389.07,Metro / fuel,Surat,UPI
PS002-202601-024,PS002,2026-01-26,debit,Transport,359.74,Metro / fuel,Surat,UPI
PS002-202601-025,PS002,2026-01-30,debit,Transport,274.39,Metro / fuel,Surat,UPI
PS002-202601-026,PS002,2026-01-02,debit,Bills,1201.23,Electricity / mobile,Surat,UPI
PS002-202601-027,PS002,2026-01-17,debit,Bills,1531.74,Electricity / mobile,Surat,UPI
PS002-202601-028,PS002,2026-01-31,debit,Bills,907.03,Electricity / mobile,Surat,UPI
PS002-202601-029,PS002,2026-01-03,debit,Rent,11284,Monthly rent,Surat,NEFT
PS002-202601-030,PS002,2026-01-03,debit,Education,910,Learning centre,Surat,UPI
PS002-202601-031,PS002,2026-01-03,debit,Healthcare,910,Pharmacy,Surat,UPI
PS002-202601-032,PS002,2026-01-03,debit,Entertainment,573.17,Cinema / streaming,Surat,UPI
PS002-202601-033,PS002,2026-01-17,debit,Entertainment,612.14,Cinema / streaming,Surat,UPI
PS002-202601-034,PS002,2026-01-30,debit,Entertainment,452.69,Cinema / streaming,Surat,UPI
PS002-202601-035,PS002,2026-01-03,debit,Investment,2184,Recurring investment,Surat,UPI
PS002-202601-036,PS002,2026-01-03,debit,UPI Transfer,646.93,Household transfer,Surat,UPI
PS002-202601-037,PS002,2026-01-30,debit,UPI Transfer,991.07,Household transfer,Surat,UPI
PS002-202601-038,PS002,2026-01-03,debit,Other,415.97,Everyday purchase,Surat,UPI
PS002-202601-039,PS002,2026-01-30,debit,Other,312.03,Everyday purchase,Surat,UPI
PS002-202601-040,PS002,2026-01-05,debit,EMI,8000,Scheduled loan EMI,Surat,Auto debit
PS002-202602-001,PS002,2026-02-01,credit,Salary,65000,Monthly salary,Surat,NEFT
PS002-202602-002,PS002,2026-02-03,debit,Food,607.16,Swiggy / local groceries,Surat,UPI
PS002-202602-003,PS002,2026-02-05,debit,Food,463.87,Swiggy / local groceries,Surat,UPI
PS002-202602-004,PS002,2026-02-07,debit,Food,515.86,Swiggy / local groceries,Surat,UPI
PS002-202602-005,PS002,2026-02-08,debit,Food,577.76,Swiggy / local groceries,Surat,UPI
PS002-202602-006,PS002,2026-02-12,debit,Food,476.78,Swiggy / local groceries,Surat,UPI
PS002-202602-007,PS002,2026-02-13,debit,Food,608.02,Swiggy / local groceries,Surat,UPI
PS002-202602-008,PS002,2026-02-15,debit,Food,537.52,Swiggy / local groceries,Surat,UPI
PS002-202602-009,PS002,2026-02-17,debit,Food,423.98,Swiggy / local groceries,Surat,UPI
PS002-202602-010,PS002,2026-02-21,debit,Food,591.93,Swiggy / local groceries,Surat,UPI
PS002-202602-011,PS002,2026-02-22,debit,Food,360.09,Swiggy / local groceries,Surat,UPI
PS002-202602-012,PS002,2026-02-25,debit,Food,632.09,Swiggy / local groceries,Surat,UPI
PS002-202602-013,PS002,2026-02-28,debit,Food,392.94,Swiggy / local groceries,Surat,UPI
PS002-202602-014,PS002,2026-02-03,debit,Shopping,1156.75,Amazon / local retail,Surat,UPI
PS002-202602-015,PS002,2026-02-11,debit,Shopping,1070.99,Amazon / local retail,Surat,UPI
PS002-202602-016,PS002,2026-02-18,debit,Shopping,1039.3,Amazon / local retail,Surat,UPI
PS002-202602-017,PS002,2026-02-28,debit,Shopping,1100.96,Amazon / local retail,Surat,UPI
PS002-202602-018,PS002,2026-02-02,debit,Transport,394.34,Metro / fuel,Surat,UPI
PS002-202602-019,PS002,2026-02-05,debit,Transport,401.98,Metro / fuel,Surat,UPI
PS002-202602-020,PS002,2026-02-09,debit,Transport,395.5,Metro / fuel,Surat,UPI
PS002-202602-021,PS002,2026-02-13,debit,Transport,290.88,Metro / fuel,Surat,UPI
PS002-202602-022,PS002,2026-02-16,debit,Transport,302.49,Metro / fuel,Surat,UPI
PS002-202602-023,PS002,2026-02-19,debit,Transport,268.06,Metro / fuel,Surat,UPI
PS002-202602-024,PS002,2026-02-23,debit,Transport,434.68,Metro / fuel,Surat,UPI
PS002-202602-025,PS002,2026-02-28,debit,Transport,424.07,Metro / fuel,Surat,UPI
PS002-202602-026,PS002,2026-02-03,debit,Bills,1001.83,Electricity / mobile,Surat,UPI
PS002-202602-027,PS002,2026-02-15,debit,Bills,1301.42,Electricity / mobile,Surat,UPI
PS002-202602-028,PS002,2026-02-28,debit,Bills,1336.75,Electricity / mobile,Surat,UPI
PS002-202602-029,PS002,2026-02-02,debit,Rent,11284,Monthly rent,Surat,NEFT
PS002-202602-030,PS002,2026-02-02,debit,Education,910,Learning centre,Surat,UPI
PS002-202602-031,PS002,2026-02-03,debit,Healthcare,910,Pharmacy,Surat,UPI
PS002-202602-032,PS002,2026-02-03,debit,Entertainment,552.08,Cinema / streaming,Surat,UPI
PS002-202602-033,PS002,2026-02-14,debit,Entertainment,543.58,Cinema / streaming,Surat,UPI
PS002-202602-034,PS002,2026-02-27,debit,Entertainment,542.34,Cinema / streaming,Surat,UPI
PS002-202602-035,PS002,2026-02-03,debit,Investment,2184,Recurring investment,Surat,UPI
PS002-202602-036,PS002,2026-02-02,debit,UPI Transfer,778.48,Household transfer,Surat,UPI
PS002-202602-037,PS002,2026-02-27,debit,UPI Transfer,859.52,Household transfer,Surat,UPI
PS002-202602-038,PS002,2026-02-02,debit,Other,394.22,Everyday purchase,Surat,UPI
PS002-202602-039,PS002,2026-02-27,debit,Other,333.78,Everyday purchase,Surat,UPI
PS002-202602-040,PS002,2026-02-05,debit,EMI,8000,Scheduled loan EMI,Surat,Auto debit
PS002-202603-001,PS002,2026-03-01,credit,Salary,65000,Monthly salary,Surat,NEFT
PS002-202603-002,PS002,2026-03-02,debit,Food,669.34,Swiggy / local groceries,Surat,UPI
PS002-202603-003,PS002,2026-03-04,debit,Food,403.26,Swiggy / local groceries,Surat,UPI
PS002-202603-004,PS002,2026-03-07,debit,Food,623.55,Swiggy / local groceries,Surat,UPI
PS002-202603-005,PS002,2026-03-09,debit,Food,443.75,Swiggy / local groceries,Surat,UPI
PS002-202603-006,PS002,2026-03-13,debit,Food,658.16,Swiggy / local groceries,Surat,UPI
PS002-202603-007,PS002,2026-03-14,debit,Food,554.26,Swiggy / local groceries,Surat,UPI
PS002-202603-008,PS002,2026-03-17,debit,Food,552.56,Swiggy / local groceries,Surat,UPI
PS002-202603-009,PS002,2026-03-19,debit,Food,455.56,Swiggy / local groceries,Surat,UPI
PS002-202603-010,PS002,2026-03-22,debit,Food,440.04,Swiggy / local groceries,Surat,UPI
PS002-202603-011,PS002,2026-03-25,debit,Food,553.5,Swiggy / local groceries,Surat,UPI
PS002-202603-012,PS002,2026-03-28,debit,Food,439.31,Swiggy / local groceries,Surat,UPI
PS002-202603-013,PS002,2026-03-30,debit,Food,394.71,Swiggy / local groceries,Surat,UPI
PS002-202603-014,PS002,2026-03-02,debit,Shopping,1315.77,Amazon / local retail,Surat,UPI
PS002-202603-015,PS002,2026-03-12,debit,Shopping,908.7,Amazon / local retail,Surat,UPI
PS002-202603-016,PS002,2026-03-21,debit,Shopping,1151.39,Amazon / local retail,Surat,UPI
PS002-202603-017,PS002,2026-03-31,debit,Shopping,992.14,Amazon / local retail,Surat,UPI
PS002-202603-018,PS002,2026-03-03,debit,Transport,359.62,Metro / fuel,Surat,UPI
PS002-202603-019,PS002,2026-03-06,debit,Transport,377.46,Metro / fuel,Surat,UPI
PS002-202603-020,PS002,2026-03-10,debit,Transport,420.18,Metro / fuel,Surat,UPI
PS002-202603-021,PS002,2026-03-15,debit,Transport,351.0,Metro / fuel,Surat,UPI
PS002-202603-022,PS002,2026-03-19,debit,Transport,436.23,Metro / fuel,Surat,UPI
PS002-202603-023,PS002,2026-03-23,debit,Transport,280.86,Metro / fuel,Surat,UPI
PS002-202603-024,PS002,2026-03-27,debit,Transport,329.2,Metro / fuel,Surat,UPI
PS002-202603-025,PS002,2026-03-30,debit,Transport,357.45,Metro / fuel,Surat,UPI
PS002-202603-026,PS002,2026-03-03,debit,Bills,1213.8,Electricity / mobile,Surat,UPI
PS002-202603-027,PS002,2026-03-17,debit,Bills,1451.32,Electricity / mobile,Surat,UPI
PS002-202603-028,PS002,2026-03-31,debit,Bills,974.88,Electricity / mobile,Surat,UPI
PS002-202603-029,PS002,2026-03-02,debit,Rent,11284,Monthly rent,Surat,NEFT
PS002-202603-030,PS002,2026-03-03,debit,Education,910,Learning centre,Surat,UPI
PS002-202603-031,PS002,2026-03-03,debit,Healthcare,910,Pharmacy,Surat,UPI
PS002-202603-032,PS002,2026-03-02,debit,Entertainment,571.23,Cinema / streaming,Surat,UPI
PS002-202603-033,PS002,2026-03-16,debit,Entertainment,438.92,Cinema / streaming,Surat,UPI
PS002-202603-034,PS002,2026-03-31,debit,Entertainment,627.85,Cinema / streaming,Surat,UPI
PS002-202603-035,PS002,2026-03-02,debit,Investment,2184,Recurring investment,Surat,UPI
